season,week,celebrity_name,judge_score,judge_percentage,prior_votes,prior_percentage,estimated_votes,vote_percentage,combined_score,min_votes,max_votes,margin_to_elim,prior_consistency,confidence,confidence_level,is_eliminated,consistency_check
11,5,Bristol Palin,18.0,9.89,1117189,11.17,1195433,11.95,21.84,539835,10000000,7.3,93.0,39.6,Medium,False,True
11,6,Kyle Massey,29.999899999999997,14.49,1278047,12.78,1398334,13.98,28.48,525185,10000000,8.98,90.6,41.9,Medium,False,True
11,6,Jennifer Grey,29.0,14.01,1646026,16.46,1800946,18.01,32.02,573489,10000000,12.53,90.6,44.6,Medium,False,True
11,6,Rick Fox,30.0,14.49,1504073,15.04,1645633,16.46,30.95,525180,10000000,11.46,90.6,43.7,Medium,False,True
11,6,Kurt Warner,21.9999,10.63,1425315,14.25,1559462,15.59,26.22,911660,10000000,6.73,90.6,40.5,Medium,False,True
11,6,Brandy,35.9999,17.39,1614091,16.14,1766006,17.66,35.05,235329,10000000,15.56,90.6,46.5,Medium,False,True
11,6,Audrina Patridge,31.9998,15.46,1228879,12.29,403361,4.03,19.49,0,0,0.0,32.8,67.4,High,True,True
11,6,Bristol Palin,27.9998,13.53,1303565,13.04,1426254,14.26,27.79,621808,10000000,8.3,90.6,41.4,Medium,False,True
11,7,Kyle Massey,33.5,16.07,1457109,14.57,1655873,16.56,32.63,547961,10000000,10.23,86.4,43.4,Medium,False,True
11,7,Jennifer Grey,36.5,17.51,1876643,18.77,2132636,21.33,38.83,404076,10000000,16.44,86.4,47.9,Medium,False,True
11,7,Rick Fox,34.5,16.55,1714802,17.15,584615,5.85,22.39,0,404076,0.0,34.1,71.6,High,True,True
11,7,Kurt Warner,35.0,16.79,1625009,16.25,1846677,18.47,35.25,476019,10000000,12.86,86.4,45.3,Medium,False,True
11,7,Brandy,36.5,17.51,1840234,18.4,2091261,20.91,38.42,404076,10000000,16.03,86.4,47.6,Medium,False,True
11,7,Bristol Palin,32.5,15.59,1486201,14.86,1688934,16.89,32.48,595923,10000000,10.08,86.4,43.3,Medium,False,True
11,8,Kyle Massey,28.0,21.13,1758689,17.59,2038573,20.39,41.52,298113,10000000,16.58,84.1,48.9,Medium,False,True
11,8,Jennifer Grey,28.5,21.51,2265055,22.65,2625523,26.26,47.76,260377,10000000,22.83,84.1,53.6,Medium,False,True
11,8,Kurt Warner,24.0,18.11,1961340,19.61,682042,6.82,24.93,0,562264,0.0,34.8,77.6,High,True,True
11,8,Brandy,28.5,21.51,2221110,22.21,2574585,25.75,47.26,260377,10000000,22.32,84.1,53.2,Medium,False,True
11,8,Bristol Palin,23.5,17.74,1793803,17.94,2079275,20.79,38.53,637735,10000000,13.59,84.1,47.0,Medium,False,True
11,9,Kyle Massey,29.0,25.44,2187789,21.88,2712402,27.12,52.56,706140,10000000,17.29,76.0,49.4,Medium,False,True
11,9,Jennifer Grey,30.0,26.32,2817703,28.18,3493363,34.93,61.25,618421,10000000,25.97,76.0,53.9,Medium,False,True
11,9,Brandy,28.5,25.0,2763036,27.63,1027676,10.28,35.28,0,574561,0.0,37.2,83.0,High,True,True
11,9,Bristol Palin,26.5,23.25,2231470,22.31,2766557,27.67,50.91,925438,10000000,15.63,76.0,48.4,Medium,False,True
12,2,Ralph Macchio,21.0,9.72,881674,8.82,942738,9.43,19.15,87542,10000000,8.31,93.1,35.6,Medium,False,True
12,2,Chelsea Kane,18.0,8.33,944869,9.45,1010310,10.1,18.44,226430,10000000,7.6,93.1,35.2,Medium,False,True
12,2,Kirstie Alley,20.0,9.26,787820,7.88,842384,8.42,17.68,133838,10000000,6.84,93.1,34.5,Low,False,True
12,2,Hines Ward,23.0,10.65,1111517,11.12,1188501,11.89,22.53,0,10000000,11.69,93.1,38.0,Medium,False,True
12,2,Sugar Ray Leonard,17.0,7.87,779927,7.8,833944,8.34,16.21,272727,10000000,5.37,93.1,33.5,Low,False,True
12,2,Chris Jericho,23.0,10.65,1080073,10.8,1154879,11.55,22.2,0,10000000,11.36,93.1,37.8,Medium,False,True
12,2,Petra Nemcova,18.0,8.33,827351,8.27,884653,8.85,17.18,226430,10000000,6.34,93.1,34.2,Low,False,True
12,2,Mike Catherwood,17.0,7.87,925337,9.25,296828,2.97,10.84,0,272727,0.0,32.1,56.5,High,True,True
12,2,Romeo,23.0,10.65,917188,9.17,980713,9.81,20.46,0,10000000,9.62,93.1,36.5,Medium,False,True
12,2,Wendy Williams,17.0,7.87,903133,9.03,965684,9.66,17.53,272727,10000000,6.69,93.1,34.5,Low,False,True
12,2,Kendra Wilkinson,19.0,8.8,841105,8.41,899360,8.99,17.79,180134,10000000,6.95,93.1,34.6,Low,False,True
12,3,Ralph Macchio,21.0,9.81,972484,9.72,1038304,10.38,20.2,19626,10000000,10.29,93.2,38.2,Medium,False,True
12,3,Chelsea Kane,23.0,10.75,1146406,11.46,1223998,12.24,22.99,0,10000000,13.08,93.2,40.3,Medium,False,True
12,3,Kirstie Alley,21.0,9.81,868963,8.69,927777,9.28,19.09,19626,10000000,9.18,93.2,37.4,Medium,False,True
12,3,Hines Ward,25.0,11.68,1226001,12.26,1308979,13.09,24.77,0,10000000,14.86,93.2,41.7,Medium,False,True
12,3,Sugar Ray Leonard,20.0,9.35,946283,9.46,1010329,10.1,19.45,66355,10000000,9.54,93.2,37.7,Medium,False,True
12,3,Chris Jericho,21.0,9.81,1083016,10.83,1156317,11.56,21.38,19626,10000000,11.47,93.2,39.1,Medium,False,True
12,3,Petra Nemcova,25.0,11.68,1003823,10.04,1071763,10.72,22.4,0,10000000,12.49,93.2,39.9,Medium,False,True
12,3,Romeo,20.0,9.35,919688,9.2,981934,9.82,19.17,66355,10000000,9.26,93.2,37.5,Medium,False,True
12,3,Wendy Williams,15.0,7.01,905594,9.06,290066,2.9,9.91,0,533644,0.0,32.0,61.5,High,True,True
12,3,Kendra Wilkinson,23.0,10.75,927736,9.28,990528,9.91,20.65,0,10000000,10.74,93.2,38.6,Medium,False,True
12,4,Ralph Macchio,25.0,12.14,1138682,11.39,1225060,12.25,24.39,139158,10000000,10.94,92.4,40.2,Medium,False,True
12,4,Chelsea Kane,26.0,12.62,1220298,12.2,1312867,13.13,25.75,90614,10000000,12.3,92.4,41.2,Medium,False,True
12,4,Kirstie Alley,22.0,10.68,1017469,10.17,1094653,10.95,21.63,284789,10000000,8.18,92.4,38.3,Medium,False,True
12,4,Hines Ward,25.0,12.14,1305022,13.05,1404019,14.04,26.18,139158,10000000,12.73,92.4,41.6,Medium,False,True
12,4,Sugar Ray Leonard,21.0,10.19,1007275,10.07,325105,3.25,13.45,0,187702,0.0,32.3,59.7,High,True,True
12,4,Chris Jericho,23.0,11.17,1268104,12.68,1364300,13.64,24.81,236245,10000000,11.36,92.4,40.6,Medium,False,True
12,4,Petra Nemcova,23.0,11.17,1068524,10.69,1149580,11.5,22.66,236245,10000000,9.22,92.4,39.0,Medium,False,True
12,4,Romeo,23.0,11.17,1076863,10.77,1158551,11.59,22.75,236245,10000000,9.31,92.4,39.1,Medium,False,True
12,4,Kendra Wilkinson,18.0,8.74,897758,8.98,965860,9.66,18.4,478964,10000000,4.95,92.4,36.0,Medium,False,True
12,5,Ralph Macchio,22.0,11.34,1152876,11.53,1257640,12.58,23.92,375000,10000000,8.68,90.9,40.0,Medium,False,True
12,5,Chelsea Kane,26.0,13.4,1359060,13.59,1482560,14.83,28.23,168814,10000000,12.99,90.9,43.0,Medium,False,True
12,5,Kirstie Alley,23.0,11.86,1133168,11.33,1236141,12.36,24.22,323453,10000000,8.98,90.9,40.2,Medium,False,True
12,5,Hines Ward,27.0,13.92,1453419,14.53,1585494,15.85,29.77,117268,10000000,14.54,90.9,44.1,Medium,False,True
12,5,Chris Jericho,26.0,13.4,1412303,14.12,1540641,15.41,28.81,168814,10000000,13.57,90.9,43.5,Medium,False,True
12,5,Petra Nemcova,22.0,11.34,1190028,11.9,389450,3.89,15.23,0,375000,0.0,32.7,64.9,High,True,True
12,5,Romeo,26.0,13.4,1199315,11.99,1308299,13.08,26.49,168814,10000000,11.25,90.9,41.7,Medium,False,True
12,5,Kendra Wilkinson,22.0,11.34,1099828,11.0,1199771,12.0,23.34,375000,10000000,8.1,90.9,39.5,Medium,False,True
12,6,Ralph Macchio,24.0,13.33,1441608,14.42,1605651,16.06,29.39,317460,10000000,12.29,88.6,43.7,Medium,False,True
12,6,Chelsea Kane,28.0,15.56,1544936,15.45,1720737,17.21,32.76,95238,10000000,15.66,88.6,46.0,Medium,False,True
12,6,Kirstie Alley,26.0,14.44,1288149,12.88,1434729,14.35,28.79,206349,10000000,11.69,88.6,43.1,Medium,False,True
12,6,Hines Ward,27.0,15.0,1652201,16.52,1840207,18.4,33.4,150793,10000000,16.3,88.6,46.5,Medium,False,True
12,6,Chris Jericho,22.0,12.22,1459510,14.6,487677,4.88,17.1,0,539682,0.0,33.4,69.6,High,True,True
12,6,Romeo,28.0,15.56,1363343,13.63,1518480,15.18,30.74,95238,10000000,13.64,88.6,44.5,Medium,False,True
12,6,Kendra Wilkinson,25.0,13.89,1250249,12.5,1392517,13.93,27.81,261904,10000000,10.72,88.6,42.4,Medium,False,True
12,7,Ralph Macchio,33.0,17.51,1687969,16.88,1880690,18.81,36.31,367374,10000000,15.24,88.6,47.5,Medium,False,True
12,7,Chelsea Kane,32.0,16.98,1808955,18.09,2015490,20.15,37.13,420424,10000000,16.06,88.6,48.2,Medium,False,True
12,7,Kirstie Alley,30.0,15.92,1508285,15.08,1680491,16.8,32.72,526525,10000000,11.65,88.6,45.0,Medium,False,True
12,7,Hines Ward,33.0,17.51,1934550,19.35,2155424,21.55,39.06,367374,10000000,17.99,88.6,49.6,Medium,False,True
12,7,Romeo,30.0,15.92,1596329,15.96,1778587,17.79,33.7,526525,10000000,12.63,88.6,45.7,Medium,False,True
12,7,Kendra Wilkinson,30.5,16.18,1463908,14.64,489314,4.89,21.07,0,473474,0.0,33.4,73.2,High,True,True
12,8,Ralph Macchio,23.0,17.69,1830590,18.31,2112145,21.12,38.81,830769,10000000,12.22,84.6,46.3,Medium,False,True
12,8,Chelsea Kane,27.5,21.15,2157978,21.58,2489888,24.9,46.05,484615,10000000,19.46,84.6,51.4,Medium,False,True
12,8,Kirstie Alley,26.5,20.38,1799296,17.99,2076038,20.76,41.15,561538,10000000,14.55,84.6,47.8,Medium,False,True
12,8,Hines Ward,27.0,20.77,2307806,23.08,2662759,26.63,47.4,523076,10000000,20.81,84.6,52.4,Medium,False,True
12,8,Romeo,26.0,20.0,1904327,19.04,659167,6.59,26.59,0,369230,0.0,34.6,77.0,High,True,True
12,9,Ralph Macchio,24.0,20.43,2261195,22.61,805923,8.06,28.48,0,1005319,0.0,35.6,80.1,High,True,True
12,9,Chelsea Kane,36.5,31.06,2665595,26.66,3166857,31.67,62.73,0,10000000,34.25,81.2,54.6,Medium,False,True
12,9,Kirstie Alley,27.0,22.98,2222541,22.23,2640487,26.4,49.38,494680,10000000,20.9,81.2,53.2,Medium,False,True
12,9,Hines Ward,30.0,25.53,2850666,28.51,3386730,33.87,59.4,239361,10000000,30.91,81.2,54.8,Medium,False,True
13,1,Elisabetta Canalis,15.0,6.91,956480,9.56,1015194,10.15,17.06,203917,10000000,7.98,93.9,35.6,Medium,False,True
13,1,David Arquette,18.0,8.29,915860,9.16,972080,9.72,18.02,65668,10000000,8.93,93.9,36.2,Medium,False,True
13,1,Ricki Lake,20.0,9.22,1035073,10.35,1098611,10.99,20.2,0,10000000,11.12,93.9,37.8,Medium,False,True
13,1,J.R. Martinez,22.0,10.14,812653,8.13,862538,8.63,18.76,0,10000000,9.68,93.9,36.7,Medium,False,True
13,1,Metta World Peace (Ron),14.0,6.45,826216,8.26,263080,2.63,9.08,0,296082,0.0,31.8,55.9,High,True,True
13,1,Hope Solo,21.0,9.68,825537,8.26,876213,8.76,18.44,0,10000000,9.36,93.9,36.5,Medium,False,True
13,1,Chynna Phillips,22.0,10.14,887119,8.87,941575,9.42,19.55,0,10000000,10.47,93.9,37.3,Medium,False,True
13,1,Kristin Cavallari,19.0,8.76,796467,7.96,845358,8.45,17.21,19585,10000000,8.13,93.9,35.6,Medium,False,True
13,1,Carson Kressley,17.0,7.83,763245,7.63,810098,8.1,15.94,111751,10000000,6.85,93.9,34.7,Low,False,True
13,1,Chaz Bono,17.0,7.83,787851,7.88,836213,8.36,16.2,111751,10000000,7.11,93.9,34.9,Low,False,True
13,1,Nancy Grace,16.0,7.37,648375,6.48,688175,6.88,14.26,157834,10000000,5.17,93.9,33.5,Low,False,True
13,1,Rob Kardashian,16.0,7.37,745118,7.45,790858,7.91,15.28,157834,10000000,6.2,93.9,34.3,Low,False,True
13,2,Elisabetta Canalis,21.0,9.42,1088229,10.88,353388,3.53,12.95,0,93355,0.0,32.5,55.1,High,True,True
13,2,David Arquette,18.0,8.07,947285,9.47,1025396,10.25,18.33,407256,10000000,5.37,91.8,33.3,Low,False,True
13,2,Ricki Lake,23.0,10.31,1177647,11.78,1274753,12.75,23.06,183041,10000000,10.11,91.8,36.7,Medium,False,True
13,2,J.R. Martinez,22.0,9.87,840537,8.41,909846,9.1,18.96,227884,10000000,6.01,91.8,33.7,Low,False,True
13,2,Hope Solo,19.0,8.52,853863,8.54,924271,9.24,17.76,362413,10000000,4.81,91.8,32.9,Low,False,True
13,2,Chynna Phillips,21.0,9.42,917558,9.18,993217,9.93,19.35,272727,10000000,6.4,91.8,34.0,Low,False,True
13,2,Kristin Cavallari,22.0,9.87,906175,9.06,980896,9.81,19.67,227884,10000000,6.72,91.8,34.2,Low,False,True
13,2,Carson Kressley,18.0,8.07,868378,8.68,939982,9.4,17.47,407256,10000000,4.52,91.8,32.7,Low,False,True
13,2,Chaz Bono,17.0,7.62,814884,8.15,882077,8.82,16.44,452099,10000000,3.49,91.8,32.0,Low,False,True
13,2,Nancy Grace,21.0,9.42,737684,7.38,798512,7.99,17.4,272727,10000000,4.45,91.8,32.5,Low,False,True
13,2,Rob Kardashian,21.0,9.42,847754,8.48,917657,9.18,18.59,272727,10000000,5.64,91.8,33.4,Low,False,True
13,3,David Arquette,24.0,10.13,1114550,11.15,1195674,11.96,22.08,300000,10000000,8.84,92.7,37.3,Medium,False,True
13,3,Ricki Lake,27.0,11.39,1259626,12.6,1351309,13.51,24.91,173417,10000000,11.66,92.7,39.3,Medium,False,True
13,3,J.R. Martinez,26.0,10.97,988954,9.89,1060936,10.61,21.58,215611,10000000,8.33,92.7,36.8,Medium,False,True
13,3,Hope Solo,24.0,10.13,1004633,10.05,1077757,10.78,20.9,300000,10000000,7.66,92.7,36.4,Medium,False,True
13,3,Chynna Phillips,26.0,10.97,1079574,10.8,1158153,11.58,22.55,215611,10000000,9.31,92.7,37.6,Medium,False,True
13,3,Kristin Cavallari,24.0,10.13,969256,9.69,311941,3.12,13.25,0,46835,0.0,32.2,57.6,High,True,True
13,3,Carson Kressley,23.0,9.7,928827,9.29,996433,9.96,19.67,342194,10000000,6.42,92.7,35.5,Medium,False,True
13,3,Chaz Bono,18.0,7.59,958771,9.59,1028556,10.29,17.88,553164,10000000,4.63,92.7,34.4,Low,False,True
13,3,Nancy Grace,21.0,8.86,789036,7.89,846467,8.46,17.33,426582,10000000,4.08,92.7,33.8,Low,False,True
13,3,Rob Kardashian,24.0,10.13,906768,9.07,972768,9.73,19.85,300000,10000000,6.61,92.7,35.6,Medium,False,True
13,4,David Arquette,23.0,11.0,1247733,12.48,1351691,13.52,24.52,237639,10000000,10.9,91.7,40.1,Medium,False,True
13,4,Ricki Lake,29.0,13.88,1410145,14.1,1527634,15.28,29.15,0,10000000,15.53,91.7,43.4,Medium,False,True
13,4,J.R. Martinez,26.0,12.44,1107129,11.07,1199372,11.99,24.43,94098,10000000,10.82,91.7,39.9,Medium,False,True
13,4,Hope Solo,24.0,11.48,1124682,11.25,1218387,12.18,23.67,189792,10000000,10.05,91.7,39.4,Medium,False,True
13,4,Chynna Phillips,21.0,10.05,1098707,10.99,357074,3.57,13.62,0,285486,0.0,32.5,60.6,High,True,True
13,4,Carson Kressley,20.0,9.57,1039817,10.4,1126452,11.26,20.83,381180,10000000,7.22,91.7,37.5,Medium,False,True
13,4,Chaz Bono,21.0,10.05,1073339,10.73,1162767,11.63,21.68,333333,10000000,8.06,91.7,38.1,Medium,False,True
13,4,Nancy Grace,21.0,10.05,883322,8.83,956918,9.57,19.62,333333,10000000,6.0,91.7,36.5,Medium,False,True
13,4,Rob Kardashian,24.0,11.48,1015122,10.15,1099699,11.0,22.48,189792,10000000,8.86,91.7,38.5,Medium,False,True
13,5,David Arquette,25.0,13.3,1437718,14.38,1556386,15.56,28.86,55851,10000000,15.22,91.7,44.8,Medium,False,True
13,5,Ricki Lake,24.0,12.77,1477144,14.77,1599066,15.99,28.76,109042,10000000,15.11,91.7,44.8,Medium,False,True
13,5,J.R. Martinez,28.0,14.89,1275705,12.76,1381000,13.81,28.7,0,10000000,15.06,91.7,44.6,Medium,False,True
13,5,Hope Solo,24.0,12.77,1295930,12.96,1402894,14.03,26.79,109042,10000000,13.15,91.7,43.3,Medium,False,True
13,5,Carson Kressley,19.0,10.11,1089222,10.89,353737,3.54,13.64,0,481382,0.0,32.5,65.5,High,True,True
13,5,Chaz Bono,21.0,11.17,1236769,12.37,1338851,13.39,24.56,268617,10000000,10.91,91.7,41.8,Medium,False,True
13,5,Nancy Grace,22.0,11.7,1017820,10.18,1101829,11.02,22.72,215425,10000000,9.08,91.7,40.3,Medium,False,True
13,5,Rob Kardashian,25.0,13.3,1169688,11.7,1266233,12.66,25.96,55851,10000000,12.32,91.7,42.6,Medium,False,True
13,6,David Arquette,23.0,13.86,1627419,16.27,1804228,18.04,31.9,187607,10000000,15.8,89.1,46.3,Medium,False,True
13,6,Ricki Lake,29.0,17.47,1839252,18.39,2039075,20.39,37.86,0,10000000,21.76,89.1,50.6,Medium,False,True
13,6,J.R. Martinez,29.0,17.47,1444029,14.44,1600913,16.01,33.48,0,10000000,17.38,89.1,47.3,Medium,False,True
13,6,Hope Solo,20.0,12.05,1333566,13.34,1478450,14.78,26.83,368330,10000000,10.73,89.1,42.7,Medium,False,True
13,6,Chaz Bono,19.0,11.45,1399956,14.0,465615,4.66,16.1,0,488812,0.0,33.3,69.6,High,True,True
13,6,Nancy Grace,24.0,14.46,1152117,11.52,1277287,12.77,27.23,127366,10000000,11.13,89.1,42.7,Medium,False,True
13,6,Rob Kardashian,22.0,13.25,1203658,12.04,1334428,13.34,26.6,247848,10000000,10.5,89.1,42.4,Medium,False,True
13,7,David Arquette,23.5,16.04,1865774,18.66,643817,6.44,22.48,0,397610,0.0,34.5,68.4,High,True,True
13,7,Ricki Lake,26.5,18.09,2108632,21.09,2425399,24.25,42.34,295221,10000000,19.86,85.0,50.0,Medium,False,True
13,7,J.R. Martinez,24.0,16.38,1505021,15.05,1731112,17.31,33.69,465870,10000000,11.21,85.0,43.7,Medium,False,True
13,7,Hope Solo,25.0,17.06,1681770,16.82,1934413,19.34,36.41,397610,10000000,13.93,85.0,45.6,Medium,False,True
13,7,Nancy Grace,22.0,15.02,1320858,13.21,1519283,15.19,30.21,602389,10000000,7.73,85.0,41.2,Medium,False,True
13,7,Rob Kardashian,25.5,17.41,1517942,15.18,1745974,17.46,34.87,363481,10000000,12.39,85.0,44.5,Medium,False,True
13,8,Ricki Lake,26.0,20.08,2545204,25.45,2864940,28.65,48.73,291119,10000000,26.35,87.4,54.8,Medium,False,True
13,8,J.R. Martinez,30.0,23.17,1998283,19.98,2249314,22.49,45.66,0,10000000,23.29,87.4,54.5,Medium,False,True
13,8,Hope Solo,26.0,20.08,2029965,20.3,2284975,22.85,42.93,291119,10000000,20.55,87.4,52.7,Medium,False,True
13,8,Nancy Grace,22.0,16.99,1594329,15.94,538384,5.38,22.37,0,870270,0.0,33.8,78.7,High,True,True
13,8,Rob Kardashian,25.5,19.69,1832217,18.32,2062386,20.62,40.31,329729,10000000,17.94,87.4,50.8,Medium,False,True
13,9,Ricki Lake,33.4999,28.27,3027960,30.28,3643972,36.44,64.71,0,10000000,35.32,79.7,54.2,Medium,False,True
13,9,J.R. Martinez,28.0,23.63,2377304,23.77,2860946,28.61,52.24,454623,10000000,22.84,79.7,54.3,Medium,False,True
13,9,Hope Solo,24.4998,20.68,2414994,24.15,871891,8.72,29.39,0,1045376,0.0,36.1,80.1,High,True,True
13,9,Rob Kardashian,32.4998,27.43,2179740,21.8,2623189,26.23,53.66,74891,10000000,24.26,79.7,54.3,Medium,False,True
14,2,William Levy,25.0,9.29,912359,9.12,956642,9.57,18.86,0,10000000,10.46,95.1,37.6,Medium,False,True
14,2,Jack Wagner,21.0,7.81,696227,6.96,730020,7.3,15.11,101301,10000000,6.71,95.1,34.9,Low,False,True
14,2,Sherri Sheperd,23.0,8.55,882032,8.82,924842,9.25,17.8,26951,10000000,9.4,95.1,36.9,Medium,False,True
14,2,Jaleel White,22.0,8.18,880805,8.81,923557,9.24,17.41,64126,10000000,9.01,95.1,36.6,Medium,False,True
14,2,Roshon Fegan,26.0,9.67,709149,7.09,743569,7.44,17.1,0,10000000,8.7,95.1,36.3,Medium,False,True
14,2,Melissa Gilbert,20.0,7.43,781293,7.81,819214,8.19,15.63,138475,10000000,7.23,95.1,35.3,Medium,False,True
14,2,Martina Navratilova,17.0,6.32,661284,6.61,208014,2.08,8.4,0,324349,0.0,31.5,55.2,High,True,True
14,2,Donald Driver,24.0,8.92,920355,9.2,965026,9.65,18.57,0,10000000,10.17,95.1,37.4,Medium,False,True
14,2,Gavin DeGraw,21.0,7.81,993652,9.94,1041881,10.42,18.23,101301,10000000,9.83,95.1,37.2,Medium,False,True
14,2,Gladys Knight,19.0,7.06,589549,5.9,618164,6.18,13.24,175650,10000000,4.84,95.1,33.6,Low,False,True
14,2,Katherine Jenkins,26.0,9.67,961326,9.61,1007985,10.08,19.75,0,10000000,11.35,95.1,38.3,Medium,False,True
14,2,Maria Menounos,25.0,9.29,1011964,10.12,1061082,10.61,19.9,0,10000000,11.5,95.1,38.4,Medium,False,True
14,3,William Levy,28.0,10.0,929287,9.29,982961,9.83,19.83,129870,10000000,8.78,94.2,36.3,Medium,False,True
14,3,Jack Wagner,24.0,8.57,780060,7.8,247534,2.48,11.05,0,272727,0.0,31.7,55.1,High,True,True
14,3,Sherri Sheperd,24.0,8.57,988237,9.88,1045315,10.45,19.02,272727,10000000,7.98,94.2,35.8,Medium,False,True
14,3,Jaleel White,25.0,8.93,986863,9.87,1043862,10.44,19.37,237012,10000000,8.32,94.2,36.0,Medium,False,True
14,3,Roshon Fegan,25.0,8.93,722307,7.22,764026,7.64,16.57,237012,10000000,5.52,94.2,33.9,Low,False,True
14,3,Melissa Gilbert,24.0,8.57,875368,8.75,925928,9.26,17.83,272727,10000000,6.78,94.2,34.9,Low,False,True
14,3,Donald Driver,26.0,9.29,937431,9.37,991575,9.92,19.2,201298,10000000,8.15,94.2,35.9,Medium,False,True
14,3,Gavin DeGraw,24.0,8.57,1012088,10.12,1070545,10.71,19.28,272727,10000000,8.23,94.2,36.0,Medium,False,True
14,3,Gladys Knight,24.0,8.57,660536,6.61,698687,6.99,15.56,272727,10000000,4.51,94.2,33.2,Low,False,True
14,3,Katherine Jenkins,29.0,10.36,1077079,10.77,1139289,11.39,21.75,94155,10000000,10.7,94.2,37.7,Medium,False,True
14,3,Maria Menounos,27.0,9.64,1030740,10.31,1090274,10.9,20.55,165584,10000000,9.5,94.2,36.8,Medium,False,True
14,4,William Levy,22.0,9.44,960232,9.6,1034153,10.34,19.78,257081,10000000,7.47,92.3,36.1,Medium,False,True
14,4,Sherri Sheperd,21.0,9.01,1021145,10.21,329926,3.3,12.31,0,257081,0.0,32.3,55.5,High,True,True
14,4,Jaleel White,22.0,9.44,1019725,10.2,1098226,10.98,20.42,257081,10000000,8.11,92.3,36.6,Medium,False,True
14,4,Roshon Fegan,26.0,11.16,820995,8.21,884198,8.84,20.0,85407,10000000,7.69,92.3,36.1,Medium,False,True
14,4,Melissa Gilbert,22.0,9.44,994970,9.95,1071565,10.72,20.16,257081,10000000,7.85,92.3,36.4,Medium,False,True
14,4,Donald Driver,27.0,11.59,1065512,10.66,1147538,11.48,23.06,42489,10000000,10.75,92.3,38.4,Medium,False,True
14,4,Gavin DeGraw,23.0,9.87,1150370,11.5,1238929,12.39,22.26,214163,10000000,9.95,92.3,37.9,Medium,False,True
14,4,Gladys Knight,20.0,8.58,682532,6.83,735075,7.35,15.93,342918,10000000,3.62,92.3,33.3,Low,False,True
14,4,Katherine Jenkins,24.0,10.3,1112945,11.13,1198623,11.99,22.29,171244,10000000,9.97,92.3,37.9,Medium,False,True
14,4,Maria Menounos,26.0,11.16,1171570,11.72,1261761,12.62,23.78,85407,10000000,11.46,92.3,39.0,Medium,False,True
14,5,William Levy,29.0,12.95,1152945,11.53,1253074,12.53,25.48,0,10000000,13.27,91.3,41.6,Medium,False,True
14,5,Jaleel White,24.0,10.71,1224378,12.24,1330710,13.31,24.02,110119,10000000,11.82,91.3,40.6,Medium,False,True
14,5,Roshon Fegan,26.0,11.61,896149,8.96,973977,9.74,21.35,20833,10000000,9.14,91.3,38.5,Medium,False,True
14,5,Melissa Gilbert,21.0,9.38,987317,9.87,1073062,10.73,20.11,244047,10000000,7.9,91.3,37.8,Medium,False,True
14,5,Donald Driver,27.0,12.05,1163049,11.63,1264056,12.64,24.69,0,10000000,12.49,91.3,41.0,Medium,False,True
14,5,Gavin DeGraw,19.0,8.48,1141523,11.42,372197,3.72,12.2,0,422619,0.0,32.6,60.5,High,True,True
14,5,Gladys Knight,22.0,9.82,819512,8.2,890684,8.91,18.73,199404,10000000,6.52,91.3,36.7,Medium,False,True
14,5,Katherine Jenkins,29.0,12.95,1336307,13.36,1452360,14.52,27.47,0,10000000,15.27,91.3,43.1,Medium,False,True
14,5,Maria Menounos,27.0,12.05,1278816,12.79,1389876,13.9,25.95,0,10000000,13.75,91.3,41.9,Medium,False,True
14,6,William Levy,36.0,13.95,1287170,12.87,1375247,13.75,27.71,0,10000000,15.47,93.2,45.3,Medium,False,True
14,6,Jaleel White,36.9998,14.34,1366919,13.67,1460453,14.6,28.95,0,10000000,16.71,93.2,46.2,Medium,False,True
14,6,Roshon Fegan,27.9998,10.85,1000478,10.0,1068938,10.69,21.54,219968,10000000,9.31,93.2,40.9,Medium,False,True
14,6,Melissa Gilbert,30.0,11.63,1212486,12.12,1295453,12.95,24.58,142441,10000000,12.35,93.2,43.1,Medium,False,True
14,6,Donald Driver,33.9999,13.18,1298450,12.98,1387299,13.87,27.05,0,10000000,14.82,93.2,44.8,Medium,False,True
14,6,Gladys Knight,24.0,9.3,914919,9.15,293257,2.93,12.23,0,530031,0.0,32.1,65.4,High,True,True
14,6,Katherine Jenkins,38.9999,15.12,1491879,14.92,1593963,15.94,31.06,0,10000000,18.82,93.2,47.8,Medium,False,True
