season,week,celebrity_name,popularity_level,judge_score,judge_percentage,prior_votes,prior_percentage,estimated_votes,vote_percentage,combined_score,min_votes,max_votes,prior_consistency,confidence,confidence_level,is_eliminated,consistency_check
13,4,David Arquette,Low,23.0,11.0,778106,7.78,861947,8.62,19.62,237639,10000000,89.2,39.5,Medium,False,True
13,4,Ricki Lake,High,29.0,13.88,1567369,15.67,1736254,17.36,31.24,0,10000000,89.2,48.0,Medium,False,True
13,4,J.R. Martinez,High,26.0,12.44,1481974,14.82,1641657,16.42,28.86,94098,10000000,89.2,46.3,Medium,False,True
13,4,Hope Solo,Low,24.0,11.48,773030,7.73,856324,8.56,20.05,189792,10000000,89.2,39.7,Medium,False,True
13,4,Chynna Phillips,High,21.0,10.05,1389564,13.9,461787,4.62,14.67,0,285486,33.2,65.9,High,True,True
13,4,Carson Kressley,Medium,20.0,9.57,1068376,10.68,1183494,11.83,21.4,381180,10000000,89.2,40.9,Medium,False,True
13,4,Chaz Bono,Medium,21.0,10.05,1048073,10.48,1161003,11.61,21.66,333333,10000000,89.2,41.1,Medium,False,True
13,4,Nancy Grace,Low,21.0,10.05,753085,7.53,834231,8.34,18.39,333333,10000000,89.2,38.6,Medium,False,True
13,4,Rob Kardashian,Medium,24.0,11.48,1140418,11.4,1263298,12.63,24.12,189792,10000000,89.2,42.8,Medium,False,True
13,5,David Arquette,Low,25.0,13.3,922881,9.23,1008084,10.08,23.38,55851,10000000,90.8,44.7,Medium,False,True
13,5,Ricki Lake,High,24.0,12.77,1725478,17.25,1884778,18.85,31.61,109042,10000000,90.8,50.9,Medium,False,True
13,5,J.R. Martinez,High,28.0,14.89,1769655,17.7,1933033,19.33,34.22,0,10000000,90.8,52.8,Medium,False,True
13,5,Hope Solo,Low,24.0,12.77,902430,9.02,985745,9.86,22.62,109042,10000000,90.8,44.1,Medium,False,True
13,5,Carson Kressley,Medium,19.0,10.11,1207420,12.07,395667,3.96,14.06,0,481382,32.8,66.5,High,True,True
13,5,Chaz Bono,Medium,21.0,11.17,1246235,12.46,1361291,13.61,24.78,268617,10000000,90.8,45.9,Medium,False,True
13,5,Nancy Grace,Low,22.0,11.7,888201,8.88,970202,9.7,21.4,215425,10000000,90.8,43.3,Medium,False,True
13,5,Rob Kardashian,Medium,25.0,13.3,1337696,13.38,1461195,14.61,27.91,55851,10000000,90.8,48.1,Medium,False,True
13,6,David Arquette,Low,23.0,13.86,1032595,10.33,1143317,11.43,25.29,187607,10000000,89.3,45.9,Medium,False,True
13,6,Ricki Lake,High,29.0,17.47,2040463,20.4,2259256,22.59,40.06,0,10000000,89.3,56.3,High,False,True
13,6,J.R. Martinez,High,29.0,17.47,2056530,20.57,2277046,22.77,40.24,0,10000000,89.3,56.3,High,False,True
13,6,Hope Solo,Low,20.0,12.05,977593,9.78,1082417,10.82,22.87,368330,10000000,89.3,44.2,Medium,False,True
13,6,Chaz Bono,Medium,19.0,11.45,1383470,13.83,459544,4.6,16.04,0,488812,33.2,68.4,High,True,True
13,6,Nancy Grace,Low,24.0,14.46,1041708,10.42,1153407,11.53,25.99,127366,10000000,89.3,46.3,Medium,False,True
13,6,Rob Kardashian,Medium,22.0,13.25,1467638,14.68,1625008,16.25,29.5,247848,10000000,89.3,49.1,Medium,False,True
13,7,David Arquette,Low,23.5,16.04,1206117,12.06,395201,3.95,19.99,0,397610,32.8,70.7,High,True,True
13,7,Ricki Lake,High,26.5,18.09,2353908,23.54,2570970,25.71,43.8,295221,10000000,90.8,58.6,High,False,True
13,7,J.R. Martinez,High,24.0,16.38,2268629,22.69,2477827,24.78,41.16,465870,10000000,90.8,57.1,High,False,True
13,7,Hope Solo,Low,25.0,17.06,1204430,12.04,1315495,13.15,30.22,397610,10000000,90.8,48.8,Medium,False,True
13,7,Nancy Grace,Low,22.0,15.02,1195277,11.95,1305498,13.05,28.07,602389,10000000,90.8,47.3,Medium,False,True
13,7,Rob Kardashian,Medium,25.5,17.41,1771637,17.72,1935006,19.35,36.76,363481,10000000,90.8,53.7,Medium,False,True
13,8,Ricki Lake,High,26.0,20.08,2596191,25.96,2863015,28.63,48.71,291119,10000000,89.7,59.8,High,False,True
13,8,J.R. Martinez,High,30.0,23.17,2682051,26.82,2957700,29.58,52.74,0,10000000,89.7,59.6,High,False,True
13,8,Hope Solo,Low,26.0,20.08,1388146,13.88,1530813,15.31,35.39,291119,10000000,89.7,52.8,Medium,False,True
13,8,Nancy Grace,Low,22.0,16.99,1331384,13.31,440465,4.4,21.39,0,870270,33.1,69.9,High,True,True
13,8,Rob Kardashian,Medium,25.5,19.69,2002226,20.02,2208005,22.08,41.77,329729,10000000,89.7,57.6,High,False,True
13,9,Ricki Lake,High,33.4999,28.27,3115847,31.16,3488721,34.89,63.16,0,10000000,88.0,60.7,High,False,True
13,9,J.R. Martinez,High,28.0,23.63,2963388,29.63,3318017,33.18,56.81,454623,10000000,88.0,61.1,High,False,True
13,9,Hope Solo,Low,24.4998,20.68,1526855,15.27,512872,5.13,25.8,0,1045376,33.6,71.0,High,True,True
13,9,Rob Kardashian,Medium,32.4998,27.43,2393909,23.94,2680388,26.8,54.23,74891,10000000,88.0,60.8,High,False,True
14,2,William Levy,High,25.0,9.29,1020967,10.21,1090860,10.91,20.2,0,10000000,93.2,42.2,Medium,False,True
14,2,Jack Wagner,High,21.0,7.81,968139,9.68,1034416,10.34,18.15,101301,10000000,93.2,40.7,Medium,False,True
14,2,Sherri Sheperd,High,23.0,8.55,994553,9.95,1062638,10.63,19.18,26951,10000000,93.2,41.4,Medium,False,True
14,2,Jaleel White,Low,22.0,8.18,528417,5.28,564591,5.65,13.82,64126,10000000,93.2,37.4,Medium,False,True
14,2,Roshon Fegan,Low,26.0,9.67,556863,5.57,594984,5.95,15.62,0,10000000,93.2,38.7,Medium,False,True
14,2,Melissa Gilbert,Low,20.0,7.43,514194,5.14,549395,5.49,12.93,138475,10000000,93.2,36.8,Medium,False,True
14,2,Martina Navratilova,High,17.0,6.32,915312,9.15,293391,2.93,9.25,0,324349,32.1,62.1,High,True,True
14,2,Donald Driver,High,24.0,8.92,1007760,10.08,1076749,10.77,19.69,0,10000000,93.2,41.8,Medium,False,True
14,2,Gavin DeGraw,High,21.0,7.81,968139,9.68,1034416,10.34,18.15,101301,10000000,93.2,40.7,Medium,False,True
14,2,Gladys Knight,High,19.0,7.06,941725,9.42,1006194,10.06,17.13,175650,10000000,93.2,40.0,Medium,False,True
14,2,Katherine Jenkins,High,26.0,9.67,1034174,10.34,1104971,11.05,20.72,0,10000000,93.2,42.5,Medium,False,True
14,2,Maria Menounos,Low,25.0,9.29,549751,5.5,587386,5.87,15.17,0,10000000,93.2,38.4,Medium,False,True
14,3,William Levy,High,28.0,10.0,1134927,11.35,1225037,12.25,22.25,129870,10000000,92.1,41.4,Medium,False,True
14,3,Jack Wagner,High,24.0,8.57,1050814,10.51,340273,3.4,11.97,0,272727,32.4,62.5,High,True,True
14,3,Sherri Sheperd,High,24.0,8.57,1072259,10.72,1157394,11.57,20.15,272727,10000000,92.1,40.0,Medium,False,True
14,3,Jaleel White,Low,25.0,8.93,560922,5.61,605458,6.05,14.98,237012,10000000,92.1,36.1,Medium,False,True
14,3,Roshon Fegan,Low,25.0,8.93,601822,6.02,649606,6.5,15.42,237012,10000000,92.1,36.4,Medium,False,True
14,3,Melissa Gilbert,Low,24.0,8.57,577370,5.77,623212,6.23,14.8,272727,10000000,92.1,35.9,Medium,False,True
14,3,Donald Driver,High,26.0,9.29,1130914,11.31,1220706,12.21,21.49,201298,10000000,92.1,40.9,Medium,False,True
14,3,Gavin DeGraw,High,24.0,8.57,1082982,10.83,1168968,11.69,20.26,272727,10000000,92.1,40.0,Medium,False,True
14,3,Gladys Knight,High,24.0,8.57,1029369,10.29,1111098,11.11,19.68,272727,10000000,92.1,39.6,Medium,False,True
14,3,Katherine Jenkins,High,29.0,10.36,1136548,11.37,1226787,12.27,22.63,94155,10000000,92.1,41.7,Medium,False,True
14,3,Maria Menounos,Low,27.0,9.64,622066,6.22,671456,6.71,16.36,165584,10000000,92.1,37.0,Medium,False,True
14,4,William Levy,High,22.0,9.44,1216499,12.16,1325745,13.26,22.7,257081,10000000,91.0,42.1,Medium,False,True
14,4,Sherri Sheperd,High,21.0,9.01,1177182,11.77,384869,3.85,12.86,0,257081,32.7,64.1,High,True,True
14,4,Jaleel White,Low,22.0,9.44,633770,6.34,690685,6.91,16.35,257081,10000000,91.0,37.3,Medium,False,True
14,4,Roshon Fegan,Low,26.0,11.16,680396,6.8,741497,7.41,18.57,85407,10000000,91.0,38.9,Medium,False,True
14,4,Melissa Gilbert,Low,22.0,9.44,655038,6.55,713862,7.14,16.58,257081,10000000,91.0,37.5,Medium,False,True
14,4,Donald Driver,High,27.0,11.59,1304565,13.05,1421718,14.22,25.81,42489,10000000,91.0,44.2,Medium,False,True
14,4,Gavin DeGraw,High,23.0,9.87,1232429,12.32,1343105,13.43,23.3,214163,10000000,91.0,42.5,Medium,False,True
14,4,Gladys Knight,High,20.0,8.58,1161563,11.62,1265874,12.66,21.24,342918,10000000,91.0,41.0,Medium,False,True
14,4,Katherine Jenkins,High,24.0,10.3,1240253,12.4,1351631,13.52,23.82,171244,10000000,91.0,42.9,Medium,False,True
14,4,Maria Menounos,Low,26.0,11.16,698301,6.98,761010,7.61,18.77,85407,10000000,91.0,39.0,Medium,False,True
14,5,William Levy,High,29.0,12.95,1445505,14.46,1591662,15.92,28.86,0,10000000,89.9,47.8,Medium,False,True
14,5,Jaleel White,Low,24.0,10.71,726243,7.26,799675,8.0,18.71,110119,10000000,89.9,40.3,Medium,False,True
14,5,Roshon Fegan,Low,26.0,11.61,770510,7.71,848417,8.48,20.09,20833,10000000,89.9,41.2,Medium,False,True
14,5,Melissa Gilbert,Low,21.0,9.38,721117,7.21,794030,7.94,17.32,244047,10000000,89.9,39.3,Medium,False,True
14,5,Donald Driver,High,27.0,12.05,1469366,14.69,1617936,16.18,28.23,0,10000000,89.9,47.3,Medium,False,True
14,5,Gavin DeGraw,High,19.0,8.48,1311807,13.12,433333,4.33,12.82,0,422619,33.0,65.1,High,True,True
14,5,Gladys Knight,High,22.0,9.82,1322585,13.23,1456314,14.56,24.38,199404,10000000,89.9,44.6,Medium,False,True
14,5,Katherine Jenkins,High,29.0,12.95,1445505,14.46,1591662,15.92,28.86,0,10000000,89.9,47.8,Medium,False,True
14,5,Maria Menounos,Low,27.0,12.05,787356,7.87,866967,8.67,20.72,0,10000000,89.9,41.7,Medium,False,True
14,6,William Levy,High,36.0,13.95,1691194,16.91,1885660,18.86,32.81,0,10000000,88.5,50.9,Medium,False,True
14,6,Jaleel White,Low,36.9998,14.34,893604,8.94,996357,9.96,24.3,0,10000000,88.5,44.5,Medium,False,True
14,6,Roshon Fegan,Low,27.9998,10.85,838528,8.39,934948,9.35,20.2,219968,10000000,88.5,41.6,Medium,False,True
14,6,Melissa Gilbert,Low,30.0,11.63,848015,8.48,945526,9.46,21.08,142441,10000000,88.5,42.2,Medium,False,True
14,6,Donald Driver,High,33.9999,13.18,1667302,16.67,1859021,18.59,31.77,0,10000000,88.5,50.1,Medium,False,True
14,6,Gladys Knight,High,24.0,9.3,1473272,14.73,492804,4.93,14.23,0,530031,33.4,66.5,High,True,True
14,6,Katherine Jenkins,High,38.9999,15.12,1723176,17.23,1921320,19.21,34.33,0,10000000,88.5,52.0,Medium,False,True
14,6,Maria Menounos,Low,29.999899999999997,11.63,864907,8.65,964361,9.64,21.27,142445,10000000,88.5,42.3,Medium,False,True
14,7,William Levy,High,26.5,14.44,1949973,19.5,2102233,21.02,35.46,374075,10000000,92.2,53.6,Medium,False,True
14,7,Jaleel White,Low,25.5,13.9,1034681,10.35,334641,3.35,17.24,0,319579,32.3,69.1,High,True,True
14,7,Roshon Fegan,Low,26.0,14.17,1020573,10.21,1100263,11.0,25.17,401323,10000000,92.2,45.9,Medium,False,True
14,7,Melissa Gilbert,Low,23.5,12.81,1007554,10.08,1086227,10.86,23.67,537563,10000000,92.2,44.9,Medium,False,True
14,7,Donald Driver,High,26.5,14.44,1956223,19.56,2108971,21.09,35.53,374075,10000000,92.2,53.7,Medium,False,True
14,7,Katherine Jenkins,High,27.0,14.71,1967380,19.67,2120999,21.21,35.92,346827,10000000,92.2,53.9,Medium,False,True
14,7,Maria Menounos,Low,28.5,15.53,1063613,10.64,1146663,11.47,27.0,265083,10000000,92.2,47.2,Medium,False,True
14,8,William Levy,High,28.5,17.43,2185590,21.86,2380944,23.81,41.24,469418,10000000,91.1,56.5,High,False,True
14,8,Roshon Fegan,Low,28.0,17.13,1172126,11.72,383068,3.83,20.96,0,347094,32.7,70.9,High,True,True
14,8,Melissa Gilbert,Low,25.5,15.6,1141745,11.42,1243797,12.44,28.03,652905,10000000,91.1,46.7,Medium,False,True
14,8,Donald Driver,High,27.5,16.82,2180254,21.8,2375131,23.75,40.57,530581,10000000,91.1,56.0,High,False,True
14,8,Katherine Jenkins,High,27.5,16.82,2152656,21.53,2345066,23.45,40.27,530581,10000000,91.1,55.8,High,False,True
14,8,Maria Menounos,Low,26.5,16.21,1167626,11.68,1271991,12.72,28.93,591743,10000000,91.1,47.3,Medium,False,True
14,9,William Levy,High,29.0,25.22,2837225,28.37,3179904,31.8,57.02,793478,10000000,87.9,61.3,High,False,True
14,9,Donald Driver,High,28.5,24.78,2836416,28.36,3178997,31.79,56.57,836956,10000000,87.9,61.3,High,False,True
14,9,Katherine Jenkins,High,28.0,24.35,2786873,27.87,3123470,31.23,55.58,880434,10000000,87.9,61.3,High,False,True
14,9,Maria Menounos,Low,29.5,25.65,1539483,15.39,517626,5.18,30.83,0,619565,33.6,73.4,High,True,True
15,1,Gilles Marini,Low,24.0,8.68,573410,5.73,604792,6.05,14.73,0,10000000,94.5,39.0,Medium,False,True
15,1,Sabrina Bryan,Low,22.5,8.14,561728,5.62,592471,5.92,14.06,31854,10000000,94.5,38.6,Medium,False,True
15,1,Kirstie Alley,Low,19.0,6.87,534470,5.34,563722,5.64,12.51,158436,10000000,94.5,37.5,Medium,False,True
15,1,Kelly Monaco,High,21.5,7.78,1028746,10.29,1085049,10.85,18.63,68020,10000000,94.5,42.0,Medium,False,True
15,1,Apolo Anton Ohno,Low,22.0,7.96,557834,5.58,588364,5.88,13.84,49937,10000000,94.5,38.4,Medium,False,True
15,1,Emmitt Smith,Low,24.5,8.86,577304,5.77,608899,6.09,14.95,0,10000000,94.5,39.2,Medium,False,True
15,1,Shawn Johnson,High,22.0,7.96,1035978,10.36,1092676,10.93,18.88,49937,10000000,94.5,42.2,Medium,False,True
15,1,Pamela Anderson,Medium,17.0,6.15,741278,7.41,234554,2.35,8.49,0,303101,31.6,62.1,High,True,True
15,1,Helio Castroneves,Medium,21.5,7.78,791343,7.91,834653,8.35,16.12,68020,10000000,94.5,40.1,Medium,False,True
15,1,Joey Fatone,High,20.5,7.41,1014283,10.14,1069794,10.7,18.11,104186,10000000,94.5,41.6,Medium,False,True
15,1,Drew Lachey,High,21.5,7.78,1028746,10.29,1085049,10.85,18.63,68020,10000000,94.5,42.0,Medium,False,True
15,1,Bristol Palin,Medium,19.5,7.05,769092,7.69,811184,8.11,15.16,140353,10000000,94.5,39.5,Medium,False,True
15,1,Melissa Rycroft,Medium,21.0,7.59,785780,7.86,828786,8.29,15.88,86103,10000000,94.5,40.0,Medium,False,True
15,2,Gilles Marini,Low,25.5,9.24,618731,6.19,670629,6.71,15.95,141304,10000000,91.6,36.7,Medium,False,True
15,2,Sabrina Bryan,Low,26.0,9.42,622639,6.23,674864,6.75,16.17,123188,10000000,91.6,36.9,Medium,False,True
15,2,Kirstie Alley,Low,21.0,7.61,583561,5.84,632509,6.33,13.93,304347,10000000,91.6,35.4,Medium,False,True
15,2,Kelly Monaco,High,22.0,7.97,1098271,10.98,1190392,11.9,19.87,268115,10000000,91.6,39.8,Medium,False,True
15,2,Apolo Anton Ohno,Low,24.5,8.88,610915,6.11,662158,6.62,15.5,177536,10000000,91.6,36.4,Medium,False,True
15,2,Emmitt Smith,Low,22.5,8.15,595284,5.95,645215,6.45,14.6,250000,10000000,91.6,35.8,Medium,False,True
15,2,Shawn Johnson,High,25.0,9.06,1141815,11.42,1237588,12.38,21.43,159420,10000000,91.6,40.9,Medium,False,True
15,2,Helio Castroneves,Medium,23.0,8.33,855989,8.56,927787,9.28,17.61,231884,10000000,91.6,38.1,Medium,False,True
15,2,Joey Fatone,High,22.5,8.15,1105528,11.06,359477,3.59,11.75,0,86956,32.5,63.6,High,True,True
15,2,Drew Lachey,High,22.5,8.15,1105528,11.06,1198258,11.98,20.13,250000,10000000,91.6,40.0,Medium,False,True
15,2,Bristol Palin,Medium,18.0,6.52,800163,8.0,867279,8.67,15.19,413043,10000000,91.6,36.4,Medium,False,True
15,2,Melissa Rycroft,Medium,23.5,8.51,861571,8.62,933838,9.34,17.85,213768,10000000,91.6,38.2,Medium,False,True
15,3,Gilles Marini,Low,25.5,9.17,675494,6.75,724429,7.24,16.42,272727,10000000,92.8,37.1,Medium,False,True
15,3,Sabrina Bryan,Low,25.5,9.17,688805,6.89,738704,7.39,16.56,272727,10000000,92.8,37.2,Medium,False,True
15,3,Kirstie Alley,Low,24.0,8.63,666767,6.67,715070,7.15,15.78,326684,10000000,92.8,36.7,Medium,False,True
15,3,Kelly Monaco,High,27.0,9.71,1264188,12.64,1355769,13.56,23.27,218770,10000000,92.8,42.2,Medium,False,True
15,3,Apolo Anton Ohno,Low,25.5,9.17,682149,6.82,731566,7.32,16.49,272727,10000000,92.8,37.2,Medium,False,True
15,3,Emmitt Smith,Low,25.0,8.99,648341,6.48,695309,6.95,15.95,290712,10000000,92.8,36.8,Medium,False,True
15,3,Shawn Johnson,High,26.5,9.53,1288100,12.88,1381414,13.81,23.35,236756,10000000,92.8,42.3,Medium,False,True
15,3,Helio Castroneves,Medium,25.5,9.17,964992,9.65,310469,3.1,12.28,0,164813,32.2,63.1,High,True,True
15,3,Drew Lachey,High,24.0,8.63,1226143,12.26,1314968,13.15,21.78,326684,10000000,92.8,41.2,Medium,False,True
15,3,Bristol Palin,Medium,22.5,8.09,903211,9.03,968642,9.69,17.78,380640,10000000,92.8,38.2,Medium,False,True
15,3,Melissa Rycroft,Medium,27.0,9.71,991804,9.92,1063654,10.64,20.35,218770,10000000,92.8,40.0,Medium,False,True
15,4,Gilles Marini,Low,39.5,12.29,875439,8.75,954691,9.55,21.83,100051,10000000,90.9,42.2,Medium,False,True
15,4,Sabrina Bryan,Low,35.5,11.04,855320,8.55,932751,9.33,20.37,224468,10000000,90.9,41.2,Medium,False,True
15,4,Kirstie Alley,Low,30.0,9.33,826403,8.26,901215,9.01,18.34,395541,10000000,90.9,39.8,Medium,False,True
15,4,Kelly Monaco,High,37.5,11.66,1641574,16.42,1790183,17.9,29.57,162260,10000000,90.9,48.0,Medium,False,True
15,4,Apolo Anton Ohno,Low,34.5,10.73,850895,8.51,927925,9.28,20.01,255572,10000000,90.9,40.9,Medium,False,True
15,4,Emmitt Smith,Low,36.0,11.2,844884,8.45,921370,9.21,20.41,208916,10000000,90.9,41.2,Medium,False,True
15,4,Shawn Johnson,High,39.5,12.29,1658009,16.58,1808106,18.08,30.37,100051,10000000,90.9,48.6,Medium,False,True
15,4,Bristol Palin,Medium,32.0,9.95,1185904,11.86,387978,3.88,13.83,0,271124,32.7,65.8,High,True,True
15,4,Melissa Rycroft,Medium,37.0,11.51,1261568,12.62,1375776,13.76,25.27,177812,10000000,90.9,44.8,Medium,False,True
15,6,Gilles Marini,Low,27.5,12.17,973215,9.73,1047184,10.47,22.64,485619,10000000,92.4,43.1,Medium,False,True
15,6,Sabrina Bryan,Low,30.0,13.27,1009085,10.09,325734,3.26,16.53,0,220132,32.3,67.8,High,True,True
15,6,Kirstie Alley,Low,27.5,12.17,984698,9.85,1059540,10.6,22.76,485619,10000000,92.4,43.2,Medium,False,True
15,6,Kelly Monaco,High,27.0,11.95,1797725,17.98,1934361,19.34,31.29,507743,10000000,92.4,49.6,Medium,False,True
15,6,Apolo Anton Ohno,Low,30.0,13.27,1007120,10.07,1083666,10.84,24.11,375000,10000000,92.4,44.1,Medium,False,True
15,6,Emmitt Smith,Low,26.5,11.73,959957,9.6,1032918,10.33,22.05,529867,10000000,92.4,42.7,Medium,False,True
15,6,Shawn Johnson,High,28.0,12.39,1831367,18.31,1970559,19.71,32.09,463495,10000000,92.4,50.1,Medium,False,True
15,6,Melissa Rycroft,Medium,29.5,13.05,1436829,14.37,1546035,15.46,28.51,397123,10000000,92.4,47.4,Medium,False,True
15,8,Gilles Marini,Low,29.2777,14.69,1091417,10.91,354509,3.55,18.24,0,239001,32.5,69.6,High,True,True
15,8,Kirstie Alley,Low,25.5,12.8,1046878,10.47,1133475,11.33,24.13,618141,10000000,91.7,44.4,Medium,False,True
15,8,Kelly Monaco,High,28.3333,14.22,2034831,20.35,2203150,22.03,36.25,475962,10000000,91.7,53.4,Medium,False,True
15,8,Apolo Anton Ohno,Low,29.2777,14.69,1095972,10.96,1186630,11.87,26.56,428571,10000000,91.7,46.1,Medium,False,True
15,8,Emmitt Smith,Low,29.0554,14.58,1090397,10.9,1180594,11.81,26.39,439726,10000000,91.7,46.0,Medium,False,True
15,8,Shawn Johnson,High,27.8333,13.97,2032422,20.32,2200542,22.01,35.97,501053,10000000,91.7,53.2,Medium,False,True
15,8,Melissa Rycroft,Medium,30.0,15.05,1608079,16.08,1741098,17.41,32.47,392325,10000000,91.7,50.5,Medium,False,True
15,9,Kelly Monaco,High,27.110999999999997,19.23,2568745,25.69,2849389,28.49,47.72,706383,10000000,89.1,59.5,High,False,True
15,9,Apolo Anton Ohno,Low,28.611,20.29,1407036,14.07,468227,4.68,24.97,0,485744,33.3,72.2,High,True,True
15,9,Emmitt Smith,Low,27.0,19.15,1373782,13.74,1523873,15.24,34.39,714255,10000000,89.1,49.5,Medium,False,True
15,9,Shawn Johnson,High,29.5,20.92,2628318,26.28,2915470,29.15,50.08,536950,10000000,89.1,59.8,High,False,True
15,9,Melissa Rycroft,Medium,28.7777,20.41,2022116,20.22,2243039,22.43,42.84,588177,10000000,89.1,55.8,High,False,True
16,3,Ingo Rademacher,Low,21.0,8.94,619132,6.19,668371,6.68,15.62,17407,10000000,92.0,38.0,Medium,False,True
16,3,Zendaya,High,25.9998,11.06,1255579,12.56,1355435,13.55,24.62,0,10000000,92.0,44.7,Medium,False,True
16,3,Victor Ortiz,Low,23.0,9.79,636609,6.37,687239,6.87,16.66,0,10000000,92.0,38.8,Medium,False,True
16,3,Alexandra Raisman,Low,23.0,9.79,655708,6.56,707856,7.08,16.87,0,10000000,92.0,38.9,Medium,False,True
16,3,Jacoby Jones,High,25.9998,11.06,1267889,12.68,1368724,13.69,24.75,0,10000000,92.0,44.8,Medium,False,True
16,3,D. L. Hughley,Medium,16.0,6.81,854936,8.55,922929,9.23,16.04,230174,10000000,92.0,38.5,Medium,False,True
16,3,Andy Dick,Medium,18.0,7.66,872433,8.72,941817,9.42,17.08,145067,10000000,92.0,39.2,Medium,False,True
16,3,Wynonna Judd,High,15.0,6.38,1052441,10.52,340842,3.41,9.79,0,315280,32.4,62.3,High,True,True
16,3,Kellie Pickler,High,25.0,10.64,1275470,12.75,1376909,13.77,24.41,0,10000000,92.0,44.6,Medium,False,True
16,3,Lisa Vanderpump,Medium,21.0,8.94,884474,8.84,954816,9.55,18.48,17407,10000000,92.0,40.1,Medium,False,True
16,3,Sean Lowe,Low,21.0,8.94,625323,6.25,675055,6.75,15.69,17407,10000000,92.0,38.0,Medium,False,True
16,4,Ingo Rademacher,Low,23.0,10.27,714147,7.14,765885,7.66,17.93,76785,10000000,92.8,40.2,Medium,False,True
16,4,Zendaya,High,26.0,11.61,1388267,13.88,1488844,14.89,26.5,0,10000000,92.8,46.5,Medium,False,True
16,4,Victor Ortiz,Low,18.0,8.04,684367,6.84,733948,7.34,15.38,300000,10000000,92.8,38.4,Medium,False,True
16,4,Alexandra Raisman,Low,27.0,12.05,757080,7.57,811929,8.12,20.17,0,10000000,92.8,41.8,Medium,False,True
16,4,Jacoby Jones,High,24.0,10.71,1388392,13.88,1488978,14.89,25.6,32142,10000000,92.8,45.9,Medium,False,True
16,4,D. L. Hughley,Medium,21.0,9.38,1012831,10.13,1086208,10.86,20.24,166071,10000000,92.8,42.0,Medium,False,True
16,4,Andy Dick,Medium,21.0,9.38,993101,9.93,1065048,10.65,20.03,166071,10000000,92.8,41.8,Medium,False,True
16,4,Kellie Pickler,High,26.0,11.61,1406536,14.07,1508436,15.08,26.69,0,10000000,92.8,46.7,Medium,False,True
16,4,Lisa Vanderpump,Medium,18.0,8.04,965052,9.65,310490,3.1,11.14,0,300000,32.2,63.7,High,True,True
16,4,Sean Lowe,Low,20.0,8.93,690223,6.9,740228,7.4,16.33,210714,10000000,92.8,39.1,Medium,False,True
16,5,Ingo Rademacher,Low,21.0,10.05,773143,7.73,837118,8.37,18.42,189792,10000000,91.7,41.2,Medium,False,True
16,5,Zendaya,High,29.0,13.88,1580790,15.81,1711596,17.12,30.99,0,10000000,91.7,50.4,Medium,False,True
16,5,Victor Ortiz,Low,21.0,10.05,761717,7.62,824747,8.25,18.3,189792,10000000,91.7,41.1,Medium,False,True
16,5,Alexandra Raisman,Low,25.0,11.96,826309,8.26,894684,8.95,20.91,0,10000000,91.7,42.9,Medium,False,True
16,5,Jacoby Jones,High,26.0,12.44,1538867,15.39,1666204,16.66,29.1,0,10000000,91.7,49.0,Medium,False,True
16,5,D. L. Hughley,Medium,18.0,8.61,1091761,10.92,354630,3.55,12.16,0,333333,32.5,65.4,High,True,True
